trial,num_digits,density,x,y,B,k,raw_c,diagonal_density_nonzero,incoming_carry,total_s,digit,outgoing_carry,carry_active,activation_threshold,excess,local_activation_correct
4,10,0.5,6100012006,5001090967,10,19,0,0,3,3,3,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,0,0,0,0,0,0,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,1,0,0,0,0,0,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,2,36,1,0,36,6,3,True,10,27,True
5,10,0.5,5063000034,7101202900,10,3,35,2,3,38,8,3,True,10,29,True
5,10,0.5,5063000034,7101202900,10,4,6,1,3,9,9,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,5,8,1,0,8,8,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,6,10,2,0,10,0,1,True,10,1,True
5,10,0.5,5063000034,7101202900,10,7,3,1,1,4,4,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,8,31,2,0,31,1,3,True,10,22,True
5,10,0.5,5063000034,7101202900,10,9,91,4,3,94,4,9,True,10,85,True
5,10,0.5,5063000034,7101202900,10,10,33,2,9,42,2,4,True,10,33,True
5,10,0.5,5063000034,7101202900,10,11,51,2,4,55,5,5,True,10,46,True
5,10,0.5,5063000034,7101202900,10,12,25,3,5,30,0,3,True,10,21,True
5,10,0.5,5063000034,7101202900,10,13,6,1,3,9,9,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,14,13,2,0,13,3,1,True,10,4,True
5,10,0.5,5063000034,7101202900,10,15,32,3,1,33,3,3,True,10,24,True
5,10,0.5,5063000034,7101202900,10,16,42,1,3,45,5,4,True,10,36,True
5,10,0.5,5063000034,7101202900,10,17,5,1,4,9,9,0,False,10,0,True
5,10,0.5,5063000034,7101202900,10,18,35,1,0,35,5,3,True,10,26,True
5,10,0.5,5063000034,7101202900,10,19,0,0,3,3,3,0,False,10,0,True
6,10,0.5,1800900188,8120363907,10,0,56,1,0,56,6,5,True,10,47,True
6,10,0.5,1800900188,8120363907,10,1,56,1,5,61,1,6,True,10,52,True
6,10,0.5,1800900188,8120363907,10,2,79,2,6,85,5,8,True,10,76,True
6,10,0.5,1800900188,8120363907,10,3,96,2,8,104,4,10,True,10,95,True
6,10,0.5,1800900188,8120363907,10,4,81,3,10,91,1,9,True,10,82,True
6,10,0.5,1800900188,8120363907,10,5,138,4,9,147,7,14,True,10,138,True
6,10,0.5,1800900188,8120363907,10,6,30,2,14,44,4,4,True,10,35,True
6,10,0.5,1800900188,8120363907,10,7,100,3,4,104,4,10,True,10,95,True
6,10,0.5,1800900188,8120363907,10,8,107,4,10,117,7,11,True,10,108,True
6,10,0.5,1800900188,8120363907,10,9,135,5,11,146,6,14,True,10,137,True
6,10,0.5,1800900188,8120363907,10,10,164,4,14,178,8,17,True,10,169,True
6,10,0.5,1800900188,8120363907,10,11,41,3,17,58,8,5,True,10,49,True
6,10,0.5,1800900188,8120363907,10,12,69,3,5,74,4,7,True,10,65,True
6,10,0.5,1800900188,8120363907,10,13,39,3,7,46,6,4,True,10,37,True
6,10,0.5,1800900188,8120363907,10,14,75,2,4,79,9,7,True,10,70,True
6,10,0.5,1800900188,8120363907,10,15,16,1,7,23,3,2,True,10,14,True
6,10,0.5,1800900188,8120363907,10,16,10,2,2,12,2,1,True,10,3,True
6,10,0.5,1800900188,8120363907,10,17,65,2,1,66,6,6,True,10,57,True
6,10,0.5,1800900188,8120363907,10,18,8,1,6,14,4,1,True,10,5,True
6,10,0.5,1800900188,8120363907,10,19,0,0,1,1,1,0,False,10,0,True
7,10,0.5,5053207020,5068980922,10,0,0,0,0,0,0,0,False,10,0,True
7,10,0.5,5053207020,5068980922,10,1,4,1,0,4,4,0,False,10,0,True
7,10,0.5,5053207020,5068980922,10,2,4,1,0,4,4,0,False,10,0,True
7,10,0.5,5053207020,5068980922,10,3,32,2,0,32,2,3,True,10,23,True
7,10,0.5,5053207020,5068980922,10,4,14,1,3,17,7,1,True,10,8,True
7,10,0.5,5053207020,5068980922,10,5,83,3,1,84,4,8,True,10,75,True
7,10,0.5,5053207020,5068980922,10,6,28,3,8,36,6,3,True,10,27,True
7,10,0.5,5053207020,5068980922,10,7,106,5,3,109,9,10,True,10,100,True
7,10,0.5,5053207020,5068980922,10,8,112,4,10,122,2,12,True,10,113,True
7,10,0.5,5053207020,5068980922,10,9,127,4,12,139,9,13,True,10,130,True
7,10,0.5,5053207020,5068980922,10,10,104,5,13,117,7,11,True,10,108,True
7,10,0.5,5053207020,5068980922,10,11,128,4,11,139,9,13,True,10,130,True
7,10,0.5,5053207020,5068980922,10,12,116,4,13,129,9,12,True,10,120,True
7,10,0.5,5053207020,5068980922,10,13,98,3,12,110,0,11,True,10,101,True
7,10,0.5,5053207020,5068980922,10,14,85,3,11,96,6,9,True,10,87,True
7,10,0.5,5053207020,5068980922,10,15,55,2,9,64,4,6,True,10,55,True
7,10,0.5,5053207020,5068980922,10,16,55,2,6,61,1,6,True,10,52,True
7,10,0.5,5053207020,5068980922,10,17,0,0,6,6,6,0,False,10,0,True
7,10,0.5,5053207020,5068980922,10,18,25,1,0,25,5,2,True,10,16,True
7,10,0.5,5053207020,5068980922,10,19,0,0,2,2,2,0,False,10,0,True
8,10,0.5,9076000009,2301019401,10,0,9,1,0,9,9,0,False,10,0,True
8,10,0.5,9076000009,2301019401,10,1,0,0,0,0,0,0,False,10,0,True
8,10,0.5,9076000009,2301019401,10,2,36,1,0,36,6,3,True,10,27,True
8,10,0.5,9076000009,2301019401,10,3,81,1,3,84,4,8,True,10,75,True
8,10,0.5,9076000009,2301019401,10,4,9,1,8,17,7,1,True,10,8,True
8,10,0.5,9076000009,2301019401,10,5,0,0,1,1,1,0,False,10,0,True
8,10,0.5,9076000009,2301019401,10,6,15,2,0,15,5,1,True,10,6,True
8,10,0.5,9076000009,2301019401,10,7,7,1,1,8,8,0,False,10,0,True
8,10,0.5,9076000009,2301019401,10,8,51,2,0,51,1,5,True,10,42,True
8,10,0.5,9076000009,2301019401,10,9,109,4,5,114,4,11,True,10,105,True
8,10,0.5,9076000009,2301019401,10,10,69,2,11,80,0,8,True,10,71,True
8,10,0.5,9076000009,2301019401,10,11,43,2,8,51,1,5,True,10,42,True
8,10,0.5,9076000009,2301019401,10,12,87,2,5,92,2,9,True,10,83,True
8,10,0.5,9076000009,2301019401,10,13,16,2,9,25,5,2,True,10,16,True
8,10,0.5,9076000009,2301019401,10,14,18,1,2,20,0,2,True,10,11,True
8,10,0.5,9076000009,2301019401,10,15,42,3,2,44,4,4,True,10,35,True
8,10,0.5,9076000009,2301019401,10,16,14,1,4,18,8,1,True,10,9,True
8,10,0.5,9076000009,2301019401,10,17,27,1,1,28,8,2,True,10,19,True
8,10,0.5,9076000009,2301019401,10,18,18,1,2,20,0,2,True,10,11,True
8,10,0.5,9076000009,2301019401,10,19,0,0,2,2,2,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,0,0,0,0,0,0,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,1,0,0,0,0,0,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,2,0,0,0,0,0,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,3,0,0,0,0,0,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,4,0,0,0,0,0,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,5,15,1,0,15,5,1,True,10,6,True
9,10,0.5,1604080500,3000773000,10,6,35,1,1,36,6,3,True,10,27,True
9,10,0.5,1604080500,3000773000,10,7,59,2,3,62,2,6,True,10,53,True
9,10,0.5,1604080500,3000773000,10,8,56,1,6,62,2,6,True,10,53,True
9,10,0.5,1604080500,3000773000,10,9,68,2,6,74,4,7,True,10,65,True
9,10,0.5,1604080500,3000773000,10,10,28,1,7,35,5,3,True,10,26,True
9,10,0.5,1604080500,3000773000,10,11,61,3,3,64,4,6,True,10,55,True
9,10,0.5,1604080500,3000773000,10,12,45,2,6,51,1,5,True,10,42,True
9,10,0.5,1604080500,3000773000,10,13,73,3,5,78,8,7,True,10,69,True
9,10,0.5,1604080500,3000773000,10,14,7,1,7,14,4,1,True,10,5,True
9,10,0.5,1604080500,3000773000,10,15,12,1,1,13,3,1,True,10,4,True
9,10,0.5,1604080500,3000773000,10,16,0,0,1,1,1,0,False,10,0,True
9,10,0.5,1604080500,3000773000,10,17,18,1,0,18,8,1,True,10,9,True
9,10,0.5,1604080500,3000773000,10,18,3,1,1,4,4,0,False,10,0,True
10,10,0.5,8604120306,3050480100,10,0,0,0,0,0,0,0,False,10,0,True
10,10,0.5,8604120306,3050480100,10,1,0,0,0,0,0,0,False,10,0,True
10,10,0.5,8604120306,3050480100,10,2,6,1,0,6,6,0,False,10,0,True
10,10,0.5,8604120306,3050480100,10,3,0,0,0,0,0,0,False,10,0,True
10,10,0.5,8604120306,3050480100,10,4,51,2,0,51,1,5,True,10,42,True
10,10,0.5,8604120306,3050480100,10,5,24,1,5,29,9,2,True,10,20,True
10,10,0.5,8604120306,3050480100,10,6,26,2,2,28,8,2,True,10,19,True
10,10,0.5,8604120306,3050480100,10,7,43,3,2,45,5,4,True,10,36,True
10,10,0.5,8604120306,3050480100,10,8,20,2,4,24,4,2,True,10,15,True
10,10,0.5,8604120306,3050480100,10,9,49,4,2,51,1,5,True,10,42,True
10,10,0.5,8604120306,3050480100,10,10,42,3,5,47,7,4,True,10,38,True
10,10,0.5,8604120306,3050480100,10,11,43,4,4,47,7,4,True,10,38,True
10,10,0.5,8604120306,3050480100,10,12,53,2,4,57,7,5,True,10,48,True
10,10,0.5,8604120306,3050480100,10,13,114,4,5,119,9,11,True,10,110,True
10,10,0.5,8604120306,3050480100,10,14,35,2,11,46,6,4,True,10,37,True
10,10,0.5,8604120306,3050480100,10,15,42,2,4,46,6,4,True,10,37,True
10,10,0.5,8604120306,3050480100,10,16,40,1,4,44,4,4,True,10,35,True
10,10,0.5,8604120306,3050480100,10,17,18,1,4,22,2,2,True,10,13,True
10,10,0.5,8604120306,3050480100,10,18,24,1,2,26,6,2,True,10,17,True
10,10,0.5,8604120306,3050480100,10,19,0,0,2,2,2,0,False,10,0,True
11,10,0.5,1490003589,9007000008,10,0,72,1,0,72,2,7,True,10,63,True
11,10,0.5,1490003589,9007000008,10,1,64,1,7,71,1,7,True,10,62,True
11,10,0.5,1490003589,9007000008,10,2,40,1,7,47,7,4,True,10,38,True
11,10,0.5,1490003589,9007000008,10,3,24,1,4,28,8,2,True,10,19,True
11,10,0.5,1490003589,9007000008,10,4,0,0,2,2,2,0,False,10,0,True
11,10,0.5,1490003589,9007000008,10,5,0,0,0,0,0,0,False,10,0,True
11,10,0.5,1490003589,9007000008,10,6,63,1,0,63,3,6,True,10,54,True
11,10,0.5,1490003589,9007000008,10,7,128,2,6,134,4,13,True,10,125,True
11,10,0.5,1490003589,9007000008,10,8,67,2,13,80,0,8,True,10,71,True
11,10,0.5,1490003589,9007000008,10,9,110,3,8,118,8,11,True,10,109,True
11,10,0.5,1490003589,9007000008,10,10,72,1,11,83,3,8,True,10,74,True
11,10,0.5,1490003589,9007000008,10,11,45,1,8,53,3,5,True,10,44,True
11,10,0.5,1490003589,9007000008,10,12,27,1,5,32,2,3,True,10,23,True
11,10,0.5,1490003589,9007000008,10,13,63,1,3,66,6,6,True,10,57,True
11,10,0.5,1490003589,9007000008,10,14,28,1,6,34,4,3,True,10,25,True
11,10,0.5,1490003589,9007000008,10,15,7,1,3,10,0,1,True,10,1,True
11,10,0.5,1490003589,9007000008,10,16,81,1,1,82,2,8,True,10,73,True
11,10,0.5,1490003589,9007000008,10,17,36,1,8,44,4,4,True,10,35,True
11,10,0.5,1490003589,9007000008,10,18,9,1,4,13,3,1,True,10,4,True
11,10,0.5,1490003589,9007000008,10,19,0,0,1,1,1,0,False,10,0,True
12,10,0.5,8246085050,4702003777,10,0,0,0,0,0,0,0,False,10,0,True
12,10,0.5,8246085050,4702003777,10,1,35,1,0,35,5,3,True,10,26,True
12,10,0.5,8246085050,4702003777,10,2,35,1,3,38,8,3,True,10,29,True
12,10,0.5,8246085050,4702003777,10,3,70,2,3,73,3,7,True,10,64,True
12,10,0.5,8246085050,4702003777,10,4,106,3,7,113,3,11,True,10,104,True
12,10,0.5,8246085050,4702003777,10,5,91,2,11,102,2,10,True,10,93,True
12,10,0.5,8246085050,4702003777,10,6,113,3,10,123,3,12,True,10,114,True
12,10,0.5,8246085050,4702003777,10,7,104,4,12,116,6,11,True,10,107,True
12,10,0.5,8246085050,4702003777,10,8,84,3,11,95,5,9,True,10,86,True
12,10,0.5,8246085050,4702003777,10,9,161,6,9,170,0,17,True,10,161,True
12,10,0.5,8246085050,4702003777,10,10,118,5,17,135,5,13,True,10,126,True
12,10,0.5,8246085050,4702003777,10,11,97,3,13,110,0,11,True,10,101,True
12,10,0.5,8246085050,4702003777,10,12,112,4,11,123,3,12,True,10,114,True
12,10,0.5,8246085050,4702003777,10,13,40,2,12,52,2,5,True,10,43,True
12,10,0.5,8246085050,4702003777,10,14,46,2,5,51,1,5,True,10,42,True
12,10,0.5,8246085050,4702003777,10,15,68,3,5,73,3,7,True,10,64,True
12,10,0.5,8246085050,4702003777,10,16,30,2,7,37,7,3,True,10,28,True
12,10,0.5,8246085050,4702003777,10,17,64,2,3,67,7,6,True,10,58,True
12,10,0.5,8246085050,4702003777,10,18,32,1,6,38,8,3,True,10,29,True
12,10,0.5,8246085050,4702003777,10,19,0,0,3,3,3,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,0,0,0,0,0,0,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,1,0,0,0,0,0,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,2,0,0,0,0,0,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,3,0,0,0,0,0,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,4,56,1,0,56,6,5,True,10,47,True
13,10,0.5,4020070000,9020009018,10,5,7,1,5,12,2,1,True,10,3,True
13,10,0.5,4020070000,9020009018,10,6,0,0,1,1,1,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,7,79,2,0,79,9,7,True,10,70,True
13,10,0.5,4020070000,9020009018,10,8,2,1,7,9,9,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,9,32,1,0,32,2,3,True,10,23,True
13,10,0.5,4020070000,9020009018,10,10,22,2,3,25,5,2,True,10,16,True
13,10,0.5,4020070000,9020009018,10,11,14,1,2,16,6,1,True,10,7,True
13,10,0.5,4020070000,9020009018,10,12,36,1,1,37,7,3,True,10,28,True
13,10,0.5,4020070000,9020009018,10,13,63,1,3,66,6,6,True,10,57,True
13,10,0.5,4020070000,9020009018,10,14,4,1,6,10,0,1,True,10,1,True
13,10,0.5,4020070000,9020009018,10,15,0,0,1,1,1,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,16,26,2,0,26,6,2,True,10,17,True
13,10,0.5,4020070000,9020009018,10,17,0,0,2,2,2,0,False,10,0,True
13,10,0.5,4020070000,9020009018,10,18,36,1,0,36,6,3,True,10,27,True
13,10,0.5,4020070000,9020009018,10,19,0,0,3,3,3,0,False,10,0,True
14,10,0.5,5300779060,1300800008,10,0,0,0,0,0,0,0,False,10,0,True
14,10,0.5,5300779060,1300800008,10,1,48,1,0,48,8,4,True,10,39,True
14,10,0.5,5300779060,1300800008,10,2,0,0,4,4,4,0,False,10,0,True
14,10,0.5,5300779060,1300800008,10,3,72,1,0,72,2,7,True,10,63,True
14,10,0.5,5300779060,1300800008,10,4,56,1,7,63,3,6,True,10,54,True
14,10,0.5,5300779060,1300800008,10,5,56,1,6,62,2,6,True,10,53,True
14,10,0.5,5300779060,1300800008,10,6,48,1,6,54,4,5,True,10,45,True
14,10,0.5,5300779060,1300800008,10,7,0,0,5,5,5,0,False,10,0,True
14,10,0.5,5300779060,1300800008,10,8,96,2,0,96,6,9,True,10,87,True
14,10,0.5,5300779060,1300800008,10,9,114,3,9,123,3,12,True,10,114,True
14,10,0.5,5300779060,1300800008,10,10,62,2,12,74,4,7,True,10,65,True
14,10,0.5,5300779060,1300800008,10,11,27,1,7,34,4,3,True,10,25,True
14,10,0.5,5300779060,1300800008,10,12,30,2,3,33,3,3,True,10,24,True
14,10,0.5,5300779060,1300800008,10,13,52,3,3,55,5,5,True,10,46,True
14,10,0.5,5300779060,1300800008,10,14,47,2,5,52,2,5,True,10,43,True
14,10,0.5,5300779060,1300800008,10,15,0,0,5,5,5,0,False,10,0,True
14,10,0.5,5300779060,1300800008,10,16,9,1,0,9,9,0,False,10,0,True
14,10,0.5,5300779060,1300800008,10,17,18,2,0,18,8,1,True,10,9,True
14,10,0.5,5300779060,1300800008,10,18,5,1,1,6,6,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,0,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,1,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,2,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,3,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,4,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,5,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,6,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,7,3,1,0,3,3,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,8,5,1,0,5,5,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,9,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,10,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,11,24,1,0,24,4,2,True,10,15,True
15,10,0.5,5080005300,8000100000,10,12,48,2,2,50,0,5,True,10,41,True
15,10,0.5,5080005300,8000100000,10,13,0,0,5,5,5,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,14,5,1,0,5,5,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,15,0,0,0,0,0,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,16,64,1,0,64,4,6,True,10,55,True
15,10,0.5,5080005300,8000100000,10,17,0,0,6,6,6,0,False,10,0,True
15,10,0.5,5080005300,8000100000,10,18,40,1,0,40,0,4,True,10,31,True
15,10,0.5,5080005300,8000100000,10,19,0,0,4,4,4,0,False,10,0,True
16,10,0.5,9000041003,3369009061,10,0,3,1,0,3,3,0,False,10,0,True
16,10,0.5,9000041003,3369009061,10,1,18,1,0,18,8,1,True,10,9,True
16,10,0.5,9000041003,3369009061,10,2,0,0,1,1,1,0,False,10,0,True
16,10,0.5,9000041003,3369009061,10,3,28,2,0,28,8,2,True,10,19,True
16,10,0.5,9000041003,3369009061,10,4,10,2,2,12,2,1,True,10,3,True
16,10,0.5,9000041003,3369009061,10,5,24,1,1,25,5,2,True,10,16,True
16,10,0.5,9000041003,3369009061,10,6,36,2,2,38,8,3,True,10,29,True
16,10,0.5,9000041003,3369009061,10,7,54,2,3,57,7,5,True,10,48,True
16,10,0.5,9000041003,3369009061,10,8,9,1,5,14,4,1,True,10,5,True
16,10,0.5,9000041003,3369009061,10,9,27,3,1,28,8,2,True,10,19,True
16,10,0.5,9000041003,3369009061,10,10,96,3,2,98,8,9,True,10,89,True
16,10,0.5,9000041003,3369009061,10,11,27,2,9,36,6,3,True,10,27,True
16,10,0.5,9000041003,3369009061,10,12,96,3,3,99,9,9,True,10,90,True
16,10,0.5,9000041003,3369009061,10,13,12,1,9,21,1,2,True,10,12,True
16,10,0.5,9000041003,3369009061,10,14,0,0,2,2,2,0,False,10,0,True
16,10,0.5,9000041003,3369009061,10,15,81,1,0,81,1,8,True,10,72,True
16,10,0.5,9000041003,3369009061,10,16,54,1,8,62,2,6,True,10,53,True
16,10,0.5,9000041003,3369009061,10,17,27,1,6,33,3,3,True,10,24,True
16,10,0.5,9000041003,3369009061,10,18,27,1,3,30,0,3,True,10,21,True
16,10,0.5,9000041003,3369009061,10,19,0,0,3,3,3,0,False,10,0,True
17,10,0.5,2002380086,3427044105,10,0,30,1,0,30,0,3,True,10,21,True
17,10,0.5,2002380086,3427044105,10,1,40,1,3,43,3,4,True,10,34,True
17,10,0.5,2002380086,3427044105,10,2,6,1,4,10,0,1,True,10,1,True
17,10,0.5,2002380086,3427044105,10,3,32,2,1,33,3,3,True,10,24,True
17,10,0.5,2002380086,3427044105,10,4,96,3,3,99,9,9,True,10,90,True
17,10,0.5,2002380086,3427044105,10,5,47,2,9,56,6,5,True,10,47,True
17,10,0.5,2002380086,3427044105,10,6,60,3,5,65,5,6,True,10,56,True
17,10,0.5,2002380086,3427044105,10,7,103,4,6,109,9,10,True,10,100,True
17,10,0.5,2002380086,3427044105,10,8,86,5,10,96,6,9,True,10,87,True
17,10,0.5,2002380086,3427044105,10,9,80,5,9,89,9,8,True,10,80,True
17,10,0.5,2002380086,3427044105,10,10,88,3,8,96,6,9,True,10,87,True
17,10,0.5,2002380086,3427044105,10,11,39,3,9,48,8,4,True,10,39,True
17,10,0.5,2002380086,3427044105,10,12,60,4,4,64,4,6,True,10,55,True
17,10,0.5,2002380086,3427044105,10,13,48,4,6,54,4,5,True,10,45,True
17,10,0.5,2002380086,3427044105,10,14,17,2,5,22,2,2,True,10,13,True
17,10,0.5,2002380086,3427044105,10,15,20,2,2,22,2,2,True,10,13,True
17,10,0.5,2002380086,3427044105,10,16,4,1,2,6,6,0,False,10,0,True
17,10,0.5,2002380086,3427044105,10,17,8,1,0,8,8,0,False,10,0,True
17,10,0.5,2002380086,3427044105,10,18,6,1,0,6,6,0,False,10,0,True
18,10,0.5,5343070092,6500001408,10,0,16,1,0,16,6,1,True,10,7,True
18,10,0.5,5343070092,6500001408,10,1,72,1,1,73,3,7,True,10,64,True
18,10,0.5,5343070092,6500001408,10,2,8,1,7,15,5,1,True,10,6,True
18,10,0.5,5343070092,6500001408,10,3,38,2,1,39,9,3,True,10,30,True
18,10,0.5,5343070092,6500001408,10,4,65,2,3,68,8,6,True,10,59,True
18,10,0.5,5343070092,6500001408,10,5,0,0,6,6,6,0,False,10,0,True
18,10,0.5,5343070092,6500001408,10,6,52,2,0,52,2,5,True,10,43,True
18,10,0.5,5343070092,6500001408,10,7,39,2,5,44,4,4,True,10,35,True
18,10,0.5,5343070092,6500001408,10,8,46,3,4,50,0,5,True,10,41,True
18,10,0.5,5343070092,6500001408,10,9,116,5,5,121,1,12,True,10,112,True
18,10,0.5,5343070092,6500001408,10,10,70,3,12,82,2,8,True,10,73,True
18,10,0.5,5343070092,6500001408,10,11,23,2,8,31,1,3,True,10,22,True
18,10,0.5,5343070092,6500001408,10,12,40,2,3,43,3,4,True,10,34,True
18,10,0.5,5343070092,6500001408,10,13,42,1,4,46,6,4,True,10,37,True
18,10,0.5,5343070092,6500001408,10,14,15,1,4,19,9,1,True,10,10,True
18,10,0.5,5343070092,6500001408,10,15,38,2,1,39,9,3,True,10,30,True
18,10,0.5,5343070092,6500001408,10,16,39,2,3,42,2,4,True,10,33,True
18,10,0.5,5343070092,6500001408,10,17,43,2,4,47,7,4,True,10,38,True
18,10,0.5,5343070092,6500001408,10,18,30,1,4,34,4,3,True,10,25,True
18,10,0.5,5343070092,6500001408,10,19,0,0,3,3,3,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,0,0,0,0,0,0,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,1,0,0,0,0,0,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,2,0,0,0,0,0,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,3,0,0,0,0,0,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,4,0,0,0,0,0,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,5,0,0,0,0,0,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,6,2,1,0,2,2,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,7,6,1,0,6,6,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,8,6,1,0,6,6,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,9,32,2,0,32,2,3,True,10,23,True
19,10,0.5,3404000602,7031000000,10,10,0,0,3,3,3,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,11,42,1,0,42,2,4,True,10,33,True
19,10,0.5,3404000602,7031000000,10,12,4,1,4,8,8,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,13,12,1,0,12,2,1,True,10,3,True
19,10,0.5,3404000602,7031000000,10,14,4,1,1,5,5,0,False,10,0,True
19,10,0.5,3404000602,7031000000,10,15,43,3,0,43,3,4,True,10,34,True
19,10,0.5,3404000602,7031000000,10,16,9,1,4,13,3,1,True,10,4,True
19,10,0.5,3404000602,7031000000,10,17,28,1,1,29,9,2,True,10,20,True
19,10,0.5,3404000602,7031000000,10,18,21,1,2,23,3,2,True,10,14,True
19,10,0.5,3404000602,7031000000,10,19,0,0,2,2,2,0,False,10,0,True
0,10,0.7,9539200103,3000450020,10,0,0,0,0,0,0,0,False,10,0,True
0,10,0.7,9539200103,3000450020,10,1,6,1,0,6,6,0,False,10,0,True
0,10,0.7,9539200103,3000450020,10,2,0,0,0,0,0,0,False,10,0,True
0,10,0.7,9539200103,3000450020,10,3,2,1,0,2,2,0,False,10,0,True
0,10,0.7,9539200103,3000450020,10,4,15,1,0,15,5,1,True,10,6,True
0,10,0.7,9539200103,3000450020,10,5,12,1,1,13,3,1,True,10,4,True
0,10,0.7,9539200103,3000450020,10,6,9,2,1,10,0,1,True,10,1,True
0,10,0.7,9539200103,3000450020,10,7,22,2,1,23,3,2,True,10,14,True
0,10,0.7,9539200103,3000450020,10,8,6,1,2,8,8,0,False,10,0,True
0,10,0.7,9539200103,3000450020,10,9,29,3,0,29,9,2,True,10,20,True
0,10,0.7,9539200103,3000450020,10,10,71,3,2,73,3,7,True,10,64,True
0,10,0.7,9539200103,3000450020,10,11,54,3,7,61,1,6,True,10,52,True
0,10,0.7,9539200103,3000450020,10,12,37,2,6,43,3,4,True,10,34,True
0,10,0.7,9539200103,3000450020,10,13,65,2,4,69,9,6,True,10,60,True
0,10,0.7,9539200103,3000450020,10,14,42,2,6,48,8,4,True,10,39,True
0,10,0.7,9539200103,3000450020,10,15,27,1,4,31,1,3,True,10,22,True
0,10,0.7,9539200103,3000450020,10,16,9,1,3,12,2,1,True,10,3,True
0,10,0.7,9539200103,3000450020,10,17,15,1,1,16,6,1,True,10,7,True
0,10,0.7,9539200103,3000450020,10,18,27,1,1,28,8,2,True,10,19,True
0,10,0.7,9539200103,3000450020,10,19,0,0,2,2,2,0,False,10,0,True
1,10,0.7,2945804093,9498200040,10,0,0,0,0,0,0,0,False,10,0,True
1,10,0.7,2945804093,9498200040,10,1,12,1,0,12,2,1,True,10,3,True
1,10,0.7,2945804093,9498200040,10,2,36,1,1,37,7,3,True,10,28,True
1,10,0.7,2945804093,9498200040,10,3,0,0,3,3,3,0,False,10,0,True
1,10,0.7,2945804093,9498200040,10,4,16,1,0,16,6,1,True,10,7,True
1,10,0.7,2945804093,9498200040,10,5,6,1,1,7,7,0,False,10,0,True
1,10,0.7,2945804093,9498200040,10,6,74,3,0,74,4,7,True,10,65,True
1,10,0.7,2945804093,9498200040,10,7,119,3,7,126,6,12,True,10,117,True
1,10,0.7,2945804093,9498200040,10,8,117,4,12,129,9,12,True,10,120,True
1,10,0.7,2945804093,9498200040,10,9,131,4,12,143,3,14,True,10,134,True
1,10,0.7,2945804093,9498200040,10,10,141,4,14,155,5,15,True,10,146,True
1,10,0.7,2945804093,9498200040,10,11,90,3,15,105,5,10,True,10,96,True
1,10,0.7,2945804093,9498200040,10,12,156,4,10,166,6,16,True,10,157,True
